"DEPRECATION_ID","DEPRECATION_DATE","CHANGE_ID","OBJECT_TABLE_NAME","OBJECT_CODE","REPLACED_BY","DEPRECATION_REASON"
644,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61636405,,EPSG no longer supports this system.
645,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61636413,,EPSG no longer supports this system.
646,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61646405,,EPSG no longer supports this system.
647,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61656405,,EPSG no longer supports this system.
648,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61666405,,EPSG no longer supports this system.
649,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61676405,,EPSG no longer supports this system.
650,2004-01-07 00:00:00,2003.38,Coordinate Reference System,61676413,,EPSG no longer supports this system.
651,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61686405,,EPSG no longer supports this system.
652,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61696405,,EPSG no longer supports this system.
653,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61706405,,EPSG no longer supports this system.
654,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61706413,,EPSG no longer supports this system.
655,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61716405,,EPSG no longer supports this system.
656,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61716413,,EPSG no longer supports this system.
657,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61736405,,EPSG no longer supports this system.
658,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61736413,,EPSG no longer supports this system.
659,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61746405,,EPSG no longer supports this system.
660,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61756405,,EPSG no longer supports this system.
661,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61766405,,EPSG no longer supports this system.
662,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61766413,,EPSG no longer supports this system.
663,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61786405,,EPSG no longer supports this system.
664,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61796405,,EPSG no longer supports this system.
665,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61806405,,EPSG no longer supports this system.
666,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61806413,,EPSG no longer supports this system.
667,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61816405,,EPSG no longer supports this system.
668,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61826405,,EPSG no longer supports this system.
669,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61836405,,EPSG no longer supports this system.
670,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61846405,,EPSG no longer supports this system.
671,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61886405,,EPSG no longer supports this system.
672,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61896405,,EPSG no longer supports this system.
673,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61896413,,EPSG no longer supports this system.
674,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61906405,,EPSG no longer supports this system.
675,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61906413,,EPSG no longer supports this system.
676,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61916405,,EPSG no longer supports this system.
677,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61926405,,EPSG no longer supports this system.
678,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61936405,,EPSG no longer supports this system.
679,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61946405,,EPSG no longer supports this system.
680,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61956405,,EPSG no longer supports this system.
681,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61966405,,EPSG no longer supports this system.
682,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61976405,,EPSG no longer supports this system.
683,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61986405,,EPSG no longer supports this system.
684,2004-01-07 00:00:00,2003.39,Coordinate Reference System,61996405,,EPSG no longer supports this system.
685,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62006405,,EPSG no longer supports this system.
686,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62016405,,EPSG no longer supports this system.
687,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62026405,,EPSG no longer supports this system.
688,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62036405,,EPSG no longer supports this system.
689,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62046405,,EPSG no longer supports this system.
690,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62056405,,EPSG no longer supports this system.
691,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62066405,,EPSG no longer supports this system.
692,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62076405,,EPSG no longer supports this system.
693,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62086405,,EPSG no longer supports this system.
694,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62096405,,EPSG no longer supports this system.
695,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62106405,,EPSG no longer supports this system.
696,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62116405,,EPSG no longer supports this system.
697,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62126405,,EPSG no longer supports this system.
698,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62136405,,EPSG no longer supports this system.
699,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62146405,,EPSG no longer supports this system.
700,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62156405,,EPSG no longer supports this system.
701,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62166405,,EPSG no longer supports this system.
702,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62186405,,EPSG no longer supports this system.
703,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62196405,,EPSG no longer supports this system.
704,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62206405,,EPSG no longer supports this system.
705,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62216405,,EPSG no longer supports this system.
706,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62226405,,EPSG no longer supports this system.
707,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62236405,,EPSG no longer supports this system.
708,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62246405,,EPSG no longer supports this system.
709,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62256405,,EPSG no longer supports this system.
710,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62276405,,EPSG no longer supports this system.
711,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62296405,,EPSG no longer supports this system.
713,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62306405,,EPSG no longer supports this system.
715,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62316405,,EPSG no longer supports this system.
716,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62326405,,EPSG no longer supports this system.
717,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62336405,,EPSG no longer supports this system.
718,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62366405,,EPSG no longer supports this system.
719,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62376405,,EPSG no longer supports this system.
720,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62386405,,EPSG no longer supports this system.
721,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62396405,,EPSG no longer supports this system.
722,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62406405,,EPSG no longer supports this system.
723,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62416405,,EPSG no longer supports this system.
724,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62426405,,EPSG no longer supports this system.
725,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62436405,,EPSG no longer supports this system.
726,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62446405,,EPSG no longer supports this system.
727,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62456405,,EPSG no longer supports this system.
728,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62466405,,EPSG no longer supports this system.
729,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62476405,,EPSG no longer supports this system.
730,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62486405,,EPSG no longer supports this system.
731,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62496405,,EPSG no longer supports this system.
732,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62506405,,EPSG no longer supports this system.
733,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62516405,,EPSG no longer supports this system.
734,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62526405,,EPSG no longer supports this system.
735,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62536405,,EPSG no longer supports this system.
736,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62546405,,EPSG no longer supports this system.
737,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62556405,,EPSG no longer supports this system.
738,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62566405,,EPSG no longer supports this system.
739,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62576405,,EPSG no longer supports this system.
740,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62586405,,EPSG no longer supports this system.
741,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62586413,,EPSG no longer supports this system.
742,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62596405,,EPSG no longer supports this system.
743,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62616405,,EPSG no longer supports this system.
744,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62626405,,EPSG no longer supports this system.
745,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62636405,,EPSG no longer supports this system.
746,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62646405,,EPSG no longer supports this system.
747,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62656405,,EPSG no longer supports this system.
748,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62666405,,EPSG no longer supports this system.
749,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62676405,,EPSG no longer supports this system.
750,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62686405,,EPSG no longer supports this system.
751,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62696405,,EPSG no longer supports this system.
752,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62706405,,EPSG no longer supports this system.
753,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62716405,,EPSG no longer supports this system.
754,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62726405,,EPSG no longer supports this system.
755,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62736405,,EPSG no longer supports this system.
756,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62746405,,EPSG no longer supports this system.
757,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62756405,,EPSG no longer supports this system.
758,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62766405,,EPSG no longer supports this system.
759,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62776405,,EPSG no longer supports this system.
760,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62786405,,EPSG no longer supports this system.
761,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62796405,,EPSG no longer supports this system.
762,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62806405,,EPSG no longer supports this system.
764,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62816405,,EPSG no longer supports this system.
765,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62826405,,EPSG no longer supports this system.
766,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62836405,,EPSG no longer supports this system.
767,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62846405,,EPSG no longer supports this system.
768,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62836413,,EPSG no longer supports this system.
769,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62856405,,EPSG no longer supports this system.
770,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62866405,,EPSG no longer supports this system.
771,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62886405,,EPSG no longer supports this system.
772,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62896405,,EPSG no longer supports this system.
773,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62926405,,EPSG no longer supports this system.
774,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62936405,,EPSG no longer supports this system.
775,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62956405,,EPSG no longer supports this system.
776,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62976405,,EPSG no longer supports this system.
777,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62986405,,EPSG no longer supports this system.
778,2004-01-07 00:00:00,2003.39,Coordinate Reference System,62996405,,EPSG no longer supports this system.
779,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63006405,,EPSG no longer supports this system.
780,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63016405,,EPSG no longer supports this system.
781,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63026405,,EPSG no longer supports this system.
782,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63036405,,EPSG no longer supports this system.
783,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63046405,,EPSG no longer supports this system.
784,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63066405,,EPSG no longer supports this system.
785,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63076405,,EPSG no longer supports this system.
786,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63086405,,EPSG no longer supports this system.
787,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63096405,,EPSG no longer supports this system.
788,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63106405,,EPSG no longer supports this system.
789,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63116405,,EPSG no longer supports this system.
790,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63126405,,EPSG no longer supports this system.
791,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63136405,,EPSG no longer supports this system.
792,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63146405,,EPSG no longer supports this system.
793,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63156405,,EPSG no longer supports this system.
794,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63166405,,EPSG no longer supports this system.
795,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63176405,,EPSG no longer supports this system.
796,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63186405,,EPSG no longer supports this system.
797,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63196405,,EPSG no longer supports this system.
798,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63226405,,EPSG no longer supports this system.
799,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63246405,,EPSG no longer supports this system.
800,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266405,,EPSG no longer supports this system.
801,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266406,,EPSG no longer supports this system.
802,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266407,,EPSG no longer supports this system.
803,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266408,,EPSG no longer supports this system.
804,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266409,,EPSG no longer supports this system.
805,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266410,,EPSG no longer supports this system.
806,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266411,,EPSG no longer supports this system.
807,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266412,,EPSG no longer supports this system.
808,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266413,,EPSG no longer supports this system.
809,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266414,,EPSG no longer supports this system.
810,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266415,,EPSG no longer supports this system.
811,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266416,,EPSG no longer supports this system.
812,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266417,,EPSG no longer supports this system.
813,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266418,,EPSG no longer supports this system.
814,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266419,,EPSG no longer supports this system.
815,2004-01-07 00:00:00,2003.39,Coordinate Reference System,63266420,,EPSG no longer supports this system.
816,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66006405,,EPSG no longer supports this system.
817,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66016405,,EPSG no longer supports this system.
818,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66026405,,EPSG no longer supports this system.
819,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66036405,,EPSG no longer supports this system.
820,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66046405,,EPSG no longer supports this system.
821,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66056405,,EPSG no longer supports this system.
822,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66066405,,EPSG no longer supports this system.
823,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66076405,,EPSG no longer supports this system.
824,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66086405,,EPSG no longer supports this system.
825,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66096405,,EPSG no longer supports this system.
826,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66106405,,EPSG no longer supports this system.
827,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66116405,,EPSG no longer supports this system.
828,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66126405,,EPSG no longer supports this system.
829,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66126413,,EPSG no longer supports this system.
830,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66136405,,EPSG no longer supports this system.
831,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66146405,,EPSG no longer supports this system.
832,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66156405,,EPSG no longer supports this system.
833,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66166405,,EPSG no longer supports this system.
834,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66186405,,EPSG no longer supports this system.
835,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66196405,,EPSG no longer supports this system.
836,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66196413,,EPSG no longer supports this system.
837,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66206405,,EPSG no longer supports this system.
838,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66216405,,EPSG no longer supports this system.
839,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66226405,,EPSG no longer supports this system.
840,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66236405,,EPSG no longer supports this system.
841,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66246405,,EPSG no longer supports this system.
842,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66246413,,EPSG no longer supports this system.
843,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66256405,,EPSG no longer supports this system.
844,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66266405,,EPSG no longer supports this system.
845,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66276405,,EPSG no longer supports this system.
846,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66276413,,EPSG no longer supports this system.
847,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66286405,,EPSG no longer supports this system.
848,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66296405,,EPSG no longer supports this system.
849,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66306405,,EPSG no longer supports this system.
850,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66316405,,EPSG no longer supports this system.
851,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66326405,,EPSG no longer supports this system.
852,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66336405,,EPSG no longer supports this system.
853,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66346405,,EPSG no longer supports this system.
854,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66356405,,EPSG no longer supports this system.
855,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66366405,,EPSG no longer supports this system.
856,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66376405,,EPSG no longer supports this system.
857,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66386405,,EPSG no longer supports this system.
858,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66396405,,EPSG no longer supports this system.
859,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66406405,,EPSG no longer supports this system.
860,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66406413,,EPSG no longer supports this system.
861,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66416405,,EPSG no longer supports this system.
862,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66426405,,EPSG no longer supports this system.
863,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66436405,,EPSG no longer supports this system.
864,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66446405,,EPSG no longer supports this system.
865,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66456405,,EPSG no longer supports this system.
866,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66456413,,EPSG no longer supports this system.
867,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66466405,,EPSG no longer supports this system.
868,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66576405,,EPSG no longer supports this system.
869,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66586405,,EPSG no longer supports this system.
870,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66596405,,EPSG no longer supports this system.
871,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66596413,,EPSG no longer supports this system.
872,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66606405,,EPSG no longer supports this system.
873,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66616405,,EPSG no longer supports this system.
874,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66616413,,EPSG no longer supports this system.
875,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66636405,,EPSG no longer supports this system.
876,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66646405,,EPSG no longer supports this system.
877,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66656405,,EPSG no longer supports this system.
878,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66666405,,EPSG no longer supports this system.
879,2004-01-07 00:00:00,2003.39,Coordinate Reference System,66676405,,EPSG no longer supports this system.
881,2004-01-07 00:00:00,2003.39,Coordinate Reference System,68016405,,EPSG no longer supports this system.
882,2004-01-07 00:00:00,2003.39,Coordinate Reference System,68026405,,EPSG no longer supports this system.
883,2004-01-07 00:00:00,2003.39,Coordinate Reference System,68036405,,EPSG no longer supports this system.
884,2004-01-07 00:00:00,2003.39,Coordinate Reference System,68046405,,EPSG no longer supports this system.
885,2004-01-07 00:00:00,2003.39,Coordinate Reference System,68056405,,EPSG no longer supports this system.
886,2004-01-07 00:00:00,2003.39,Coordinate Reference System,68066405,,EPSG no longer supports this system.
887,2004-01-07 00:00:00,2003.39,Coordinate Reference System,68086405,,EPSG no longer supports this system.
888,2004-01-07 00:00:00,2003.39,Coordinate Reference System,68096405,,EPSG no longer supports this system.
889,2004-01-07 00:00:00,2003.39,Coordinate Reference System,68136405,,EPSG no longer supports this system.
890,2004-01-07 00:00:00,2003.39,Coordinate Reference System,68146405,,EPSG no longer supports this system.
891,2004-01-07 00:00:00,2003.39,Coordinate Reference System,68156405,,EPSG no longer supports this system.
892,2004-01-07 00:00:00,2003.39,Coordinate Reference System,68186405,,EPSG no longer supports this system.
893,2004-01-07 00:00:00,2003.39,Coordinate Reference System,68206405,,EPSG no longer supports this system.
894,2004-01-07 00:00:00,2003.39,Coordinate Reference System,69036405,,EPSG no longer supports this system.
895,2004-01-07 00:00:00,2004.02,Coordinate_Operation,1961,1999,Error in rZ parameter value.
896,2004-01-06 00:00:00,2003.39,Coordinate_Operation,101,,No longer supported by EPSG.
897,2004-01-06 00:00:00,2003.39,Coordinate_Operation,102,,No longer supported by EPSG.
898,2004-01-06 00:00:00,2003.39,Coordinate_Operation,103,,No longer supported by EPSG.
899,2004-01-06 00:00:00,2003.39,Coordinate_Operation,104,,No longer supported by EPSG.
900,2004-01-06 00:00:00,2003.38,Coordinate_Operation,105,,No longer supported by EPSG.
901,2004-01-06 00:00:00,2003.39,Coordinate_Operation,106,,No longer supported by EPSG.
902,2004-01-06 00:00:00,2003.39,Coordinate_Operation,107,,No longer supported by EPSG.
903,2004-01-06 00:00:00,2003.39,Coordinate_Operation,108,,No longer supported by EPSG.
904,2004-01-08 00:00:00,2003.365,Coordinate Reference System,4819,,System used in degrees with respect to Greenwich (code 4307).
906,2004-01-08 00:00:00,2003.365,Datum,6819,,System used in degrees with respect to Greenwich (code 6307).
907,2004-01-08 00:00:00,2004.03,Coordinate_Operation,1770,1095,Error in transformation variant and name.
908,2004-01-08 00:00:00,2004.03,Coordinate_Operation,1772,1096,Error in transformation variant and name.
909,2004-01-06 00:00:00,2003.39,Coordinate_Operation Method,9637,,No longer supported by EPSG.
910,2004-01-06 00:00:00,2003.39,Coordinate_Operation Method,9638,,No longer supported by EPSG.
911,2004-01-06 00:00:00,2003.39,Coordinate_Operation Method,9639,,No longer supported by EPSG.
912,2004-01-06 00:00:00,2003.39,Coordinate_Operation Method,9640,,No longer supported by EPSG.
913,2004-01-06 00:00:00,2003.39,Coordinate_Operation Method,9641,,No longer supported by EPSG.
914,2004-01-06 00:00:00,2003.39,Coordinate_Operation Method,9642,,No longer supported by EPSG.
915,2004-01-06 00:00:00,2003.39,Coordinate_Operation Method,9643,,No longer supported by EPSG.
916,2004-01-06 00:00:00,2003.39,Coordinate_Operation Method,9644,,No longer supported by EPSG.
917,2004-01-06 00:00:00,2003.39,Coordinate System,6401,,No longer supported by EPSG.
918,2004-01-06 00:00:00,2003.39,Coordinate System,6402,,No longer supported by EPSG.
919,2004-01-06 00:00:00,2003.39,Coordinate System,6406,,No longer supported by EPSG.
920,2004-01-06 00:00:00,2003.39,Coordinate System,6405,,No longer supported by EPSG.
921,2004-01-06 00:00:00,2003.39,Coordinate System,6407,,No longer supported by EPSG.
922,2004-01-06 00:00:00,2003.39,Coordinate System,6408,,No longer supported by EPSG.
923,2004-01-06 00:00:00,2003.39,Coordinate System,6409,,No longer supported by EPSG.
924,2004-01-06 00:00:00,2003.39,Coordinate System,6410,,No longer supported by EPSG.
925,2004-01-06 00:00:00,2003.39,Coordinate System,6411,,No longer supported by EPSG.
926,2004-01-06 00:00:00,2003.39,Coordinate System,6412,,No longer supported by EPSG.
927,2004-01-06 00:00:00,2003.39,Coordinate System,6413,,No longer supported by EPSG.
928,2004-01-06 00:00:00,2003.39,Coordinate System,6414,,No longer supported by EPSG.
929,2004-01-06 00:00:00,2003.39,Coordinate System,6415,,No longer supported by EPSG.
930,2004-01-06 00:00:00,2003.39,Coordinate System,6416,,No longer supported by EPSG.
931,2004-01-06 00:00:00,2003.39,Coordinate System,6417,,No longer supported by EPSG.
932,2004-01-06 00:00:00,2003.39,Coordinate System,6418,,No longer supported by EPSG.
933,2004-01-06 00:00:00,2003.39,Coordinate System,6419,,No longer supported by EPSG.
934,2004-01-06 00:00:00,2003.39,Coordinate System,6420,,No longer supported by EPSG.
